,user_id,mal_id,favorited
17374,1003,5068,1
17375,1003,5082,1
17376,1003,5245,1
17377,1003,1893,1
17378,1003,6094,1
17379,1003,6160,1
17380,1003,2619,1
17381,1003,2409,1
17382,1003,4580,1
17383,1004,21,1
17384,1004,38731,1
17385,1004,31043,1
17386,1004,40,1
17387,1004,62,1
17388,1004,246,1
17389,1004,46003,1
17390,1004,28863,1
17391,1004,34785,1
17392,1006,21,1
17393,1006,19,1
17394,1006,11061,1
17395,1006,2011,1
17396,1006,1535,1
17397,1006,9253,1
17398,1006,2251,1
17399,1006,5114,1
17400,1006,166944,1
17401,1006,42528,1
17402,1006,71,1
17403,1006,6356,1
17404,1006,305,1
17405,1006,8615,1
17406,1006,31,1
17407,1006,1881,1
17408,1006,11705,1
17409,1006,2111,1
17410,1006,2410,1
17411,1006,1901,1
17412,1006,1879,1
17413,1006,1880,1
17414,1007,21,1
17415,1007,269,1
17416,1007,5114,1
17417,1007,16498,1
17418,1007,23755,1
17419,1007,31240,1
17420,1007,1535,1
17421,1007,23273,1
17422,1007,11757,1
17423,1007,245,1
17424,1007,114455,1
17425,1007,2514,1
17426,1007,601,1
17427,1007,73935,1
17428,1007,434,1
17429,1007,422,1
17430,1007,80,1
17431,1007,14,1
17432,1007,62,1
17433,1007,5,1
17434,1007,1881,1
17435,1007,16,1
17436,1007,17,1
17437,1007,234,1
17438,1007,123,1
17439,1007,94,1
17440,1007,5626,1
17441,1007,672,1
17442,1007,338,1
17443,1007,926,1
17444,1008,1,1
17445,1008,39792,1
17446,1008,172491,1
17447,1008,11222,1
17448,1008,2619,1
17449,1008,160,1
17450,1009,11061,1
17451,1009,2011,1
17452,1009,38668,1
17453,1009,37208,1
17454,1009,38524,1
17455,1009,3,1
17456,1009,2,1
17457,1009,34599,1
17458,1009,37521,1
17459,1009,10363,1
17460,1009,310,1
17461,1009,11895,1
17462,1009,20766,1
17463,1009,2754,1
17464,1009,113609,1
17465,1009,160,1
17466,1009,212,1
17467,1009,48121,1
17468,1009,2619,1
17469,1009,1881,1
17470,1009,1893,1
17471,1010,11981,1
17472,1010,3,1
17473,1010,1210,1
17474,1010,232,1
17475,1010,31174,1
17476,1010,1,1
17477,1010,15051,1
17478,1010,7193,1
17479,1010,918,1
17480,1010,20507,1
17481,1010,3029,1
17482,1010,144916,1
17483,1010,63851,1
17484,1010,130934,1
17485,1010,672,1
17486,1010,46163,1
17487,1010,122103,1
17488,1010,67651,1
17489,1010,47165,1
17490,1010,12859,1
17491,1010,48945,1
17492,1010,48115,1
17493,1010,287,1
17494,1010,2,1
17495,1010,40278,1
17496,1010,2410,1
17497,1010,11361,1
17498,1010,86,1
17499,1012,37999,1
17500,1012,43280,1
17501,1012,37295,1
17502,1013,235,1
17503,1013,11061,1
17504,1013,2011,1
17505,1013,38524,1
17506,1013,3,1
17507,1013,2,1
17508,1013,1745,1
17509,1013,85,1
17510,1013,45627,1
17511,1013,11705,1
17512,1013,1893,1
17513,1013,5088,1
17514,1014,572,1
17515,1014,849,1
17516,1014,10165,1
17517,1014,6547,1
17518,1014,1887,1
17519,1014,31418,1
17520,1014,249,1
17521,1014,201,1
17522,1014,5503,1
17523,1014,12305,1
17524,1014,817,1
17525,1014,2610,1
17526,1014,4,1
17527,1014,284,1
17528,1014,261,1
17529,1015,39575,1
17530,1015,11061,1
17531,1015,2011,1
17532,1015,38000,1
17533,1015,4565,1
17534,1015,2,1
17535,1015,146031,1
17536,1015,28,1
17537,1015,146156,1
17538,1015,11,1
17539,1015,10561,1
17540,1015,5253,1
17541,1015,12859,1
17542,1015,8509,1
17543,1016,1535,1
17544,1016,13601,1
17545,1016,18507,1
17546,1016,23755,1
17547,1016,10321,1
17548,1016,1000,1
17549,1016,31478,1
17550,1016,28223,1
17551,1016,36649,1
17552,1016,9253,1
17553,1016,877,1
17554,1016,40563,1
17555,1016,70409,1
17556,1016,132959,1
17557,1016,36977,1
17558,1016,63177,1
17559,1016,77605,1
17560,1016,83027,1
17561,1016,125056,1
17562,1016,69725,1
17563,1016,80,1
17564,1016,196,1
17565,1016,735,1
17566,1016,65,1
17567,1016,178,1
17568,1016,5,1
17569,1016,1489,1
17570,1016,356,1
17571,1016,10989,1
17572,1016,167,1
17573,1016,672,1
17574,1017,28977,1
17575,1017,33255,1
17576,1017,1575,1
17577,1017,37521,1
17578,1017,672,1
17579,1017,90291,1
17580,1017,417,1
17581,1017,148984,1
17582,1017,24075,1
17583,1017,40102,1
17584,1017,7277,1
17585,1017,42100,1
17586,1019,4898,1
17587,1019,22101,1
17588,1019,10161,1
17589,1019,6,1
17590,1019,32995,1
17591,1019,23755,1
17592,1019,72921,1
17593,1019,87287,1
17594,1019,18323,1
17595,1019,83015,1
17596,1019,73073,1
17597,1019,4142,1
17598,1019,869,1
17599,1019,1764,1
17600,1019,8180,1
17601,1019,21867,1
17602,1021,1735,1
17603,1021,11061,1
17604,1021,2011,1
17605,1021,20,1
17606,1021,37614,1
17607,1021,21,1
17608,1021,31952,1
17609,1021,40,1
17610,1021,17,1
17611,1021,27,1
17612,1021,148606,1
17613,1021,1742,1
17614,1021,2007,1
17615,1021,34525,1
17616,1021,14001,1
17617,1021,40278,1
17618,1021,178,1
17619,1021,45548,1
17620,1021,1893,1
17621,1022,5114,1
17622,1022,19,1
17623,1022,9253,1
17624,1022,35247,1
17625,1022,11741,1
17626,1022,11061,1
17627,1022,2011,1
17628,1022,2251,1
17629,1022,8455,1
17630,1022,22050,1
17631,1022,35252,1
17632,1022,53641,1
17633,1022,3096,1
17634,1022,721,1
17635,1022,24596,1
17636,1022,1881,1
17637,1022,118,1
17638,1022,65,1
17639,1022,50370,1
17640,1022,10308,1
17641,1022,5254,1
17642,1022,2657,1
17643,1023,35677,1
17644,1023,37981,1
17645,1023,31988,1
17646,1023,2,1
17647,1023,2001,1
17648,1023,13203,1
17649,1023,1430,1
17650,1023,28851,1
17651,1023,39760,1
17652,1023,35557,1
17653,1023,40082,1
17654,1023,110355,1
17655,1023,120015,1
17656,1023,67065,1
17657,1023,55131,1
17658,1023,1044,1
17659,1023,120025,1
17660,1023,672,1
17661,1023,1047,1
17662,1023,2075,1
17663,1023,71,1
17664,1023,1870,1
17665,1023,118,1
17666,1023,16135,1
17667,1023,890,1
17668,1023,11661,1
17669,1023,99,1
17670,1023,270,1
17671,1023,5055,1
17672,1023,1893,1
17673,1023,4580,1
17674,1024,1,1
17675,1024,820,1
17676,1024,13125,1
17677,1024,2921,1
17678,1024,2,1
17679,1024,1210,1
17680,1024,486,1
17681,1024,37171,1
17682,1024,3002,1
17683,1024,37521,1
17684,1024,263,1
17685,1024,40882,1
17686,1024,8157,1
17687,1024,11804,1
17688,1024,1,1
17689,1024,80677,1
17690,1024,87,1
17691,1024,702,1
17692,1024,2765,1
17693,1024,1542,1
17694,1024,13020,1
17695,1024,1938,1
17696,1024,6044,1
17697,1024,11705,1
17698,1024,1893,1
17699,1024,1870,1
17700,1024,1867,1
17701,1024,10308,1
17702,1024,2575,1
17703,1024,2009,1
17704,1024,1911,1
17705,1025,37999,1
17706,1025,51347,1
17707,1025,2619,1
17708,1026,7791,1
17709,1026,3297,1
17710,1026,32,1
17711,1026,28977,1
17712,1026,11061,1
17713,1026,2011,1
17714,1026,35838,1
17715,1026,7785,1
17716,1026,10800,1
17717,1026,19565,1
17718,1026,19571,1
17719,1026,382,1
17720,1026,378,1
17721,1026,19567,1
17722,1026,47163,1
17723,1026,672,1
17724,1026,54151,1
17725,1026,599,1
17726,1026,5068,1
17727,1026,7498,1
17728,1026,2076,1
17729,1026,1904,1
17730,1026,8886,1
17731,1026,1937,1
17732,1026,6560,1
17733,1027,1,1
17734,1027,33095,1
17735,1027,44,1
17736,1027,2,1
17737,1027,1,1
17738,1027,1259,1
17739,1027,2009,1
17740,1027,4580,1
17741,1027,1911,1
17742,1028,4181,1
17743,1028,32281,1
17744,1028,38524,1
17745,1028,3,1
17746,1028,2,1
17747,1028,37779,1
17748,1028,36456,1
17749,1028,37510,1
17750,1028,100,1
17751,1028,31240,1
17752,1028,38691,1
17753,1028,9513,1
17754,1028,22101,1
17755,1028,118763,1
17756,1028,40881,1
17757,1028,7089,1
17758,1028,40882,1
17759,1028,117911,1
17760,1028,73205,1
17761,1028,64847,1
17762,1028,65865,1
17763,1028,4963,1
17764,1028,55155,1
17765,1028,14,1
17766,1028,401,1
17767,1028,185,1
17768,1028,11297,1
17769,1028,16993,1
17770,1028,195,1
17771,1028,5142,1
17772,1028,7263,1
17773,1028,380,1
17774,1028,15205,1
17775,1029,8425,1
17776,1029,24765,1
17777,1029,16706,1
17778,1029,14967,1
17779,1029,25879,1
17780,1029,24833,1
17781,1029,9253,1
17782,1029,30727,1
17783,1029,32292,1
17784,1029,22050,1
17785,1029,54151,1
17786,1029,123699,1
17787,1029,90181,1
17788,1029,65645,1
17789,1029,118763,1
17790,1029,64523,1
17791,1029,40497,1
17792,1029,10561,1
17793,1029,5251,1
17794,1029,11817,1
17795,1029,31509,1
17796,1029,11297,1
17797,1029,817,1
17798,1029,8,1
17799,1030,16498,1
17800,1030,14741,1
17801,1030,38000,1
17802,1030,918,1
17803,1030,28851,1
17804,1030,32281,1
17805,1030,83367,1
17806,1030,674,1
17807,1030,119413,1
17808,1030,86241,1
17809,1030,40881,1
17810,1030,14,1
17811,1030,118,1
17812,1030,10765,1
17813,1030,185,1
17814,1030,40,1
17815,1030,12016,1
17816,1030,81,1
17817,1031,17265,1
17818,1031,2251,1
17819,1031,11741,1
17820,1031,8525,1
17821,1031,4654,1
17822,1031,236,1
17823,1031,81367,1
17824,1031,13468,1
17825,1031,417,1
17826,1031,2859,1
17827,1031,22709,1
17828,1031,13135,1
17829,1031,11466,1
17830,1031,5389,1
17831,1031,6203,1
17832,1032,7785,1
17833,1032,2246,1
17834,1032,2251,1
17835,1032,5300,1
17836,1032,457,1
17837,1032,10408,1
17838,1032,2865,1
17839,1032,2,1
17840,1032,14020,1
17841,1032,236,1
17842,1032,40,1
17843,1032,70,1
17844,1032,17,1
17845,1032,5068,1
17846,1032,5077,1
17847,1032,79,1
17848,1032,3206,1
17849,1032,9750,1
17850,1033,31764,1
17851,1033,28927,1
17852,1033,31964,1
17853,1033,1735,1
17854,1033,145438,1
17855,1033,75216,1
17856,1033,17,1
17857,1033,87287,1
17858,1033,15,1
17859,1033,556,1
17860,1033,270,1
17861,1033,82,1
17862,1034,339,1
17863,1034,32,1
17864,1034,11981,1
17865,1034,3,1
17866,1034,9756,1
17867,1034,30,1
17868,1034,13601,1
17869,1034,9253,1
17870,1034,34561,1
17871,1034,1889,1
17872,1034,934,1
17873,1034,68583,1
17874,1034,38005,1
17875,1034,89,1
17876,1034,118735,1
17877,1034,22036,1
17878,1034,148518,1
17879,1034,1534,1
17880,1034,120025,1
17881,1034,120015,1
17882,1034,183520,1
17883,1034,32649,1
17884,1034,10308,1
17885,1034,5092,1
17886,1034,2347,1
17887,1034,5089,1
17888,1034,8502,1
17889,1034,6801,1
17890,1034,21271,1
17891,1034,6513,1
17892,1034,26705,1
17893,1035,210,1
17894,1035,232,1
17895,1035,2705,1
17896,1035,31964,1
17897,1035,1453,1
17898,1035,20507,1
17899,1035,668,1
17900,1035,84677,1
17901,1035,434,1
17902,1035,310,1
17903,1035,11,1
17904,1035,2897,1
17905,1035,5991,1
17906,1035,40131,1
17907,1035,8469,1
17908,1035,11924,1
17909,1035,764,1
17910,1035,23763,1
17911,1036,10620,1
17912,1036,30,1
17913,1036,9253,1
17914,1036,918,1
17915,1036,2904,1
17916,1036,31240,1
17917,1036,268,1
17918,1036,20583,1
17919,1036,57,1
17920,1036,4963,1
17921,1036,118763,1
17922,1036,672,1
17923,1036,417,1
17924,1036,87275,1
17925,1036,94,1
17926,1036,1018,1
17927,1036,16596,1
17928,1036,17706,1
17929,1036,20154,1
17930,1036,37098,1
17931,1036,41593,1
17932,1036,11622,1
17933,1036,5111,1
17934,1036,2836,1
17935,1036,9260,1
17936,1036,12859,1
17937,1036,185,1
17938,1037,11061,1
17939,1037,2011,1
17940,1037,5114,1
17941,1037,37510,1
17942,1037,100,1
17943,1037,37521,1
17944,1037,1575,1
17945,1037,6547,1
17946,1037,23273,1
17947,1037,39195,1
17948,1037,31933,1
17949,1037,4,1
17950,1037,34612,1
17951,1037,2,1
17952,1037,42528,1
17953,1037,11772,1
17954,1037,13020,1
17955,1037,61,1
17956,1037,45627,1
17957,1037,2075,1
17958,1037,5189,1
17959,1037,117221,1
17960,1037,11222,1
17961,1037,143185,1
17962,1037,1903,1
17963,1037,2619,1
17964,1037,1099,1
17965,1037,95,1
17966,1037,43800,1
17967,1037,49522,1
17968,1037,1881,1
17969,1037,16993,1
17970,1037,1893,1
17971,1037,11705,1
17972,1039,57,1
17973,1039,877,1
17974,1039,6746,1
17975,1039,322,1
17976,1039,552,1
17977,1039,702,1
17978,1039,2449,1
17979,1039,32292,1
17980,1039,2169,1
17981,1039,28331,1
17982,1039,9750,1
17983,1039,1894,1
17984,1039,4,1
17985,1039,5081,1
17986,1039,5376,1
17987,1041,16067,1
17988,1041,22297,1
17989,1041,23755,1
17990,1041,31240,1
17991,1041,31404,1
17992,1041,32281,1
17993,1041,37510,1
17994,1041,100,1
17995,1041,31646,1
17996,1041,3,1
17997,1041,33352,1
17998,1041,2001,1
17999,1041,35871,1
18000,1041,2063,1
18001,1041,31,1
18002,1041,31008,1
18003,1041,48391,1
18004,1041,65239,1
18005,1041,117225,1
18006,1041,81751,1
18007,1041,497,1
18008,1041,7373,1
18009,1041,152,1
18010,1041,99,1
18011,1041,11297,1
18012,1041,12859,1
18013,1041,132,1
18014,1041,34785,1
18015,1041,270,1
18016,1041,105,1
18017,1041,185,1
18018,1041,16073,1
18019,1042,41353,1
18020,1042,74850,1
18021,1042,1154,1
18022,1043,23273,1
18023,1043,7193,1
18024,1043,440,1
18025,1043,514,1
18026,1043,1657,1
18027,1043,13725,1
18028,1043,69411,1
18029,1043,26802,1
18030,1043,36045,1
18031,1043,251,1
18032,1043,9154,1
18033,1043,9665,1
18034,1043,5077,1
18035,1043,7319,1
18036,1043,40392,1
18037,1045,10793,1
18038,1045,28851,1
18039,1045,1575,1
18040,1045,1887,1
18041,1045,38759,1
18042,1045,37430,1
18043,1045,1559,1
18044,1045,2966,1
18045,1045,33674,1
18046,1045,28171,1
18047,1045,43280,1
18048,1045,1111,1
18049,1045,70069,1
18050,1045,23602,1
18051,1045,167062,1
18052,1045,2169,1
18053,1045,97767,1
18054,1045,140108,1
18055,1045,7373,1
18056,1045,117063,1
18057,1045,19169,1
18058,1045,672,1
18059,1045,18227,1
18060,1045,12961,1
18061,1045,10765,1
18062,1045,118,1
18063,1045,4,1
18064,1045,167,1
18065,1045,869,1
18066,1045,75,1
18067,1047,22535,1
18068,1047,1735,1
18069,1047,7193,1
18070,1047,23755,1
18071,1047,11061,1
18072,1047,2011,1
18073,1047,14719,1
18074,1047,23283,1
18075,1047,20583,1
18076,1047,5114,1
18077,1047,6114,1
18078,1047,14,1
18079,1047,27,1
18080,1047,6356,1
18081,1047,507,1
18082,1047,1535,1
18083,1047,103651,1
18084,1047,35476,1
18085,1047,77605,1
18086,1047,68,1
18087,1047,8631,1
18088,1047,88,1
18089,1047,10989,1
18090,1047,412,1
18091,1047,735,1
18092,1047,20156,1
18093,1047,1764,1
18094,1047,1870,1
18095,1047,65,1
18096,1047,5626,1
18097,1047,672,1
18098,1048,38000,1
18099,1048,5081,1
18100,1048,30831,1
18101,1048,37450,1
18102,1048,18897,1
18103,1048,16498,1
18104,1048,31964,1
18105,1048,35839,1
18106,1048,19815,1
18107,1048,23273,1
18108,1048,66171,1
18109,1048,118739,1
18110,1048,76364,1
18111,1048,52723,1
18112,1048,22037,1
18113,1048,128211,1
18114,1048,117225,1
18115,1048,163080,1
18116,1048,161286,1
18117,1048,143196,1
18118,1048,11622,1
18119,1048,34785,1
18120,1048,43279,1
18121,1048,185,1
18122,1048,11297,1
18123,1048,11184,1
18124,1048,21517,1
18125,1048,12016,1
18126,1048,52,1
18127,1048,7263,1
18128,1049,22135,1
18129,1049,32,1
18130,1049,35120,1
18131,1049,3002,1
18132,1049,7785,1
18133,1049,1210,1
18134,1049,227,1
18135,1049,185,1
18136,1049,37991,1
18137,1049,5,1
18138,1049,11061,1
18139,1049,2011,1
18140,1049,7583,1
18141,1049,94,1
18142,1049,129412,1
18143,1049,5578,1
18144,1049,2819,1
18145,1049,7864,1
18146,1049,37610,1
18147,1049,627,1
18148,1049,12659,1
18149,1049,1261,1
18150,1049,2539,1
18151,1049,5111,1
18152,1049,5068,1
18153,1049,2619,1
18154,1049,1868,1
18155,1049,4580,1
18156,1049,2992,1
18157,1049,5750,1
18158,1049,212,1
18159,1049,5114,1
18160,1050,1575,1
18161,1050,11061,1
18162,1050,2011,1
18163,1050,11617,1
18164,1050,146158,1
18165,1050,109931,1
18166,1050,417,1
18167,1050,869,1
18168,1050,672,1
18169,1050,65,1
18170,1051,21,1
18171,1051,11061,1
18172,1051,2011,1
18173,1051,4181,1
18174,1051,263,1
18175,1051,9253,1
18176,1051,40,1
18177,1051,65865,1
18178,1051,118763,1
18179,1051,85,1
18180,1051,47163,1
18181,1051,185,1
18182,1051,1881,1
18183,1051,1893,1
18184,1051,5089,1
18185,1051,118,1
18186,1052,9253,1
18187,1052,1210,1
18188,1052,33263,1
18189,1052,2593,1
18190,1052,1,1
18191,1052,8525,1
18192,1052,17729,1
18193,1052,30831,1
18194,1052,35413,1
18195,1052,5081,1
18196,1052,35180,1
18197,1052,3,1
18198,1052,141739,1
18199,1052,152052,1
18200,1052,3169,1
18201,1052,161472,1
18202,1052,22552,1
18203,1052,117223,1
18204,1052,35252,1
18205,1052,117221,1
18206,1052,29593,1
18207,1052,21044,1
18208,1052,5077,1
18209,1052,21517,1
18210,1052,6555,1
18211,1052,356,1
18212,1052,40530,1
18213,1052,36680,1
18214,1052,6753,1
18215,1052,21471,1
18216,1052,8552,1
18217,1052,5254,1
18218,1053,9253,1
18219,1053,28851,1
18220,1053,7311,1
18221,1053,10087,1
18222,1053,33352,1
18223,1053,4181,1
18224,1053,15417,1
18225,1053,934,1
18226,1053,30276,1
18227,1053,15583,1
18228,1053,10165,1
18229,1053,9617,1
18230,1053,38524,1
18231,1053,3,1
18232,1053,2,1
18233,1053,141790,1
18234,1053,503,1
18235,1053,672,1
18236,1053,35252,1
18237,1053,21173,1
18238,1053,158454,1
18239,1053,116281,1
18240,1053,117225,1
18241,1053,152295,1
18242,1053,252,1
18243,1053,67065,1
18244,1053,117221,1
18245,1053,67069,1
18246,1053,5077,1
18247,1053,8509,1
18248,1053,2,1
18249,1053,21969,1
18250,1053,38373,1
18251,1053,5297,1
18252,1053,185,1
18253,1053,12707,1
18254,1053,12859,1
18255,1053,6996,1
18256,1053,7695,1
18257,1053,21815,1
18258,1053,12505,1
18259,1055,16498,1
18260,1055,170,1
18261,1055,2904,1
18262,1055,269,1
18263,1055,1735,1
18264,1055,3655,1
18265,1055,1604,1
18266,1055,853,1
18267,1055,2762,1
18268,1055,417,1
18269,1055,45627,1
18270,1055,245,1
18271,1055,6,1
18272,1055,19,1
18273,1055,125056,1
18274,1055,132571,1
18275,1055,12960,1
18276,1055,9440,1
18277,1055,65,1
18278,1055,86,1
18279,1055,118,1
18280,1055,82,1
18281,1055,81,1
18282,1055,819,1
18283,1055,672,1
18284,1055,8509,1
18285,1055,6608,1
18286,1056,11617,1
18287,1056,19815,1
18288,1056,6702,1
18289,1056,32615,1
18290,1056,33731,1
18291,1056,2025,1
18292,1056,30831,1
18293,1056,138035,1
18294,1056,145739,1
18295,1056,70069,1
18296,1056,65263,1
18297,1056,117225,1
18298,1056,100993,1
18299,1056,148681,1
18300,1056,21543,1
18301,1056,158,1
18302,1056,8,1
18303,1056,185,1
18304,1056,11297,1
18305,1056,21517,1
18306,1056,2,1
18307,1057,30,1
18308,1057,17074,1
18309,1057,7785,1
18310,1057,11061,1
18311,1057,2011,1
18312,1057,2001,1
18313,1057,227,1
18314,1057,28977,1
18315,1057,1,1
18316,1057,5114,1
18317,1057,35180,1
18318,1057,3,1
18319,1057,89,1
18320,1057,672,1
18321,1057,729,1
18322,1057,1336,1
18323,1057,11804,1
18324,1057,422,1
18325,1057,22036,1
18326,1057,252,1
18327,1057,2257,1
18328,1057,67065,1
18329,1057,5111,1
18330,1057,6386,1
18331,1057,5068,1
18332,1057,1870,1
18333,1057,4097,1
18334,1057,508,1
18335,1057,10308,1
18336,1057,6160,1
18337,1057,2349,1
18338,1057,1893,1
18339,1059,18041,1
18340,1059,2013,1
18341,1059,249,1
18342,1059,2619,1
18343,1060,19,1
18344,1060,23273,1
18345,1060,38668,1
18346,1060,718,1
18347,1060,3096,1
18348,1060,69411,1
18349,1060,3024,1
18350,1060,1867,1
18351,1060,16993,1
18352,1061,34096,1
18353,1061,31933,1
18354,1061,4,1
18355,1061,9989,1
18356,1061,20057,1
18357,1061,7472,1
18358,1061,1,1
18359,1061,1858,1
18360,1061,20745,1
18361,1061,91119,1
18362,1061,2650,1
18363,1061,672,1
18364,1061,16729,1
18365,1061,27629,1
18366,1061,12707,1
18367,1061,28725,1
18368,1061,10547,1
18369,1062,6,1
18370,1062,205,1
18371,1062,801,1
18372,1062,21557,1
18373,1062,2246,1
18374,1062,11741,1
18375,1062,162,1
18376,1062,391,1
18377,1062,1795,1
18378,1062,105213,1
18379,1062,2865,1
18380,1062,16023,1
18381,1062,87,1
18382,1062,91,1
18383,1062,185,1
18384,1062,591,1
18385,1062,1870,1
18386,1062,84,1
18387,1064,918,1
18388,1064,33028,1
18389,1064,3,1
18390,1064,32995,1
18391,1064,21,1
18392,1064,27,1
18393,1064,2072,1
18394,1064,2948,1
18395,1064,87487,1
18396,1064,4545,1
18397,1064,79,1
18398,1064,1881,1
18399,1064,2871,1
18400,1065,31240,1
18401,1065,1535,1
18402,1065,164,1
18403,1065,31758,1
18404,1065,37520,1
18405,1065,578,1
18406,1065,28223,1
18407,1065,226,1
18408,1065,9756,1
18409,1065,22319,1
18410,1065,55147,1
18411,1065,4966,1
18412,1065,38005,1
18413,1065,83023,1
18414,1065,19706,1
18415,1065,63351,1
18416,1065,87277,1
18417,1065,101269,1
18418,1065,112741,1
18419,1065,9272,1
18420,1065,15205,1
18421,1065,37098,1
18422,1065,42128,1
18423,1065,40497,1
18424,1065,890,1
18425,1065,42374,1
18426,1065,5251,1
18427,1065,11817,1
18428,1065,48863,1
18429,1065,5349,1
18430,1066,9253,1
18431,1066,11771,1
18432,1066,1535,1
18433,1066,16498,1
18434,1066,35252,1
18435,1066,36820,1
18436,1066,40881,1
18437,1066,71,1
18438,1066,11705,1
18439,1066,19960,1
18440,1066,5287,1
18441,1066,10561,1
18442,1067,18179,1
18443,1067,13533,1
18444,1067,123,1
18445,1068,16498,1
18446,1068,9253,1
18447,1068,36828,1
18448,1068,40881,1
18449,1068,6975,1
18450,1068,12859,1
18451,1069,9253,1
18452,1069,437,1
18453,1069,9756,1
18454,1069,32,1
18455,1069,934,1
18456,1069,2001,1
18457,1069,5114,1
18458,1069,18679,1
18459,1069,16498,1
18460,1069,4224,1
18461,1069,94,1
18462,1069,71,1
18463,1069,35252,1
18464,1069,176657,1
18465,1069,34470,1
18466,1069,38005,1
18467,1069,417,1
18468,1069,12064,1
18469,1069,2257,1
18470,1069,23602,1
18471,1069,15677,1
18472,1069,4580,1
18473,1069,65,1
18474,1069,3328,1
18475,1069,11705,1
18476,1069,1874,1
18477,1069,185,1
18478,1069,118,1
18479,1069,11746,1
18480,1069,5111,1
18481,1070,5114,1
18482,1070,30,1
18483,1070,820,1
18484,1070,2402,1
18485,1070,33,1
18486,1070,7785,1
18487,1070,19,1
18488,1070,1210,1
18489,1070,437,1
18490,1070,227,1
18491,1070,11,1
18492,1070,3066,1
18493,1070,94,1
18494,1070,23277,1
18495,1070,89,1
18496,1070,9792,1
18497,1070,2308,1
18498,1070,424,1
18499,1070,12898,1
18500,1070,5578,1
18501,1070,5111,1
18502,1070,4580,1
18503,1070,2539,1
18504,1070,5068,1
18505,1070,1867,1
18506,1070,2619,1
18507,1070,10024,1
18508,1070,160,1
18509,1070,2,1
18510,1070,1870,1
18511,1071,21,1
18512,1071,7647,1
18513,1071,22789,1
18514,1071,30649,1
18515,1071,30648,1
18516,1071,28623,1
18517,1071,1881,1
18518,1071,4039,1
18519,1071,1893,1
18520,1072,22319,1
18521,1072,16067,1
18522,1072,10721,1
18523,1072,2034,1
18524,1072,253,1
18525,1072,14,1
18526,1072,18938,1
18527,1072,2535,1
18528,1072,434,1
18529,1072,13783,1
18530,1072,118,1
18531,1072,412,1
18532,1072,2250,1
18533,1072,82,1
18534,1072,87,1
18535,1073,885,1
18536,1073,2251,1
18537,1073,1,1
18538,1073,3066,1
18539,1073,2780,1
18540,1073,163271,1
18541,1073,167,1
18542,1073,1868,1
18543,1073,5068,1
18544,1074,11061,1
18545,1074,2011,1
18546,1074,5114,1
18547,1074,35252,1
18548,1074,84677,1
18549,1074,1893,1
18550,1074,185,1
18551,1077,431,1
18552,1077,14719,1
18553,1077,38000,1
18554,1077,37779,1
18555,1077,35062,1
18556,1077,26055,1
18557,1077,3,1
18558,1077,507,1
18559,1077,4004,1
18560,1077,151143,1
18561,1077,170152,1
18562,1077,11772,1
18563,1077,119413,1
18564,1077,2619,1
18565,1077,1870,1
18566,1077,160,1
18567,1077,212,1
18568,1077,41738,1
18569,1077,30777,1
18570,1078,57,1
18571,1078,149756,1
18572,1078,2718,1
18573,1079,12355,1
18574,1079,1974,1
18575,1079,2005,1
18576,1079,35839,1
18577,1079,457,1
18578,1079,31646,1
18579,1079,3,1
18580,1079,2188,1
18581,1079,6176,1
18582,1079,6887,1
18583,1079,136727,1
18584,1079,24311,1
18585,1079,1000,1
18586,1079,1894,1
18587,1079,133,1
18588,1079,46830,1
18589,1079,19,1
18590,1080,7785,1
18591,1080,25731,1
18592,1080,9750,1
18593,1080,15085,1
18594,1080,16668,1
18595,1080,1810,1
18596,1080,162310,1
18597,1080,3696,1
18598,1080,71581,1
18599,1080,15966,1
18600,1080,84457,1
18601,1080,113913,1
18602,1080,160,1
18603,1080,2,1
18604,1080,1868,1
18605,1080,86,1
18606,1080,820,1
18607,1080,81,1
18608,1081,7785,1
18609,1081,1210,1
18610,1081,4181,1
18611,1081,6594,1
18612,1081,13125,1
18613,1081,4746,1
18614,1081,758,1
18615,1081,35252,1
18616,1081,22036,1
18617,1081,134263,1
18618,1081,2347,1
18619,1081,2885,1
18620,1081,5089,1
18621,1081,5068,1
18622,1081,5254,1
18623,1082,23847,1
18624,1082,205,1
18625,1082,35466,1
18626,1082,1689,1
18627,1082,5,1
18628,1082,28851,1
18629,1082,437,1
18630,1082,30,1
18631,1082,9989,1
18632,1082,12189,1
18633,1082,39547,1
18634,1082,67065,1
18635,1082,1259,1
18636,1082,390,1
18637,1082,67067,1
18638,1082,127643,1
18639,1082,1810,1
18640,1082,123703,1
18641,1082,55131,1
18642,1082,67077,1
18643,1082,67069,1
18644,1082,1117,1
18645,1082,7526,1
18646,1082,31867,1
18647,1082,4580,1
18648,1082,5111,1
18649,1082,9,1
18650,1082,869,1
18651,1082,13639,1
18652,1082,34785,1
18653,1082,7695,1
18654,1084,25519,1
18655,1084,17549,1
18656,1084,934,1
18657,1084,35839,1
18658,1084,9756,1
18659,1084,918,1
18660,1084,10165,1
18661,1084,10087,1
18662,1084,28735,1
18663,1084,7645,1
18664,1084,29699,1
18665,1084,53641,1
18666,1084,148606,1
18667,1084,118735,1
18668,1084,112073,1
18669,1084,54147,1
18670,1084,13917,1
18671,1084,98737,1
18672,1084,98797,1
18673,1084,119763,1
18674,1084,2,1
18675,1084,17,1
